17961_locus	17978_locus	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
I5593_11795	ACX60_11665	100.000	158	0	0	1	158	1	158	1.61e-116	323
I5593_11800	ACX60_11670	100.000	167	0	0	1	167	1	167	3.44e-126	348
I5593_11805	ACX60_11675	99.797	493	1	0	1	493	1	493	0.0	1030
I5593_11810	ACX60_11680	100.000	167	0	0	1	167	1	167	2.89e-120	333
I5593_11820	ACX60_11705	96.241	133	5	0	1	133	1	133	2.13e-94	265
I5593_11825	ACX60_11710	98.726	314	4	0	1	314	1	314	0.0	630
I5593_11830	ACX60_11715	97.952	293	6	0	1	293	1	293	0.0	602
I5593_11835	ACX60_11720	98.235	340	6	0	1	340	1	340	0.0	682
I5593_11840	ACX60_11725	96.849	603	19	0	1	603	1	603	0.0	1209
I5593_11845	ACX60_11730	98.611	144	2	0	1	144	1	144	3.53e-100	280
I5593_11850	ACX60_11735	87.805	41	5	0	1	41	1	41	1.33e-20	72.0
I5593_11860	ACX60_11745	98.261	115	2	0	1	115	1	115	1.45e-83	236
I5593_11865	ACX60_11750	93.820	178	11	0	1	178	1	178	9.16e-126	348
I5593_11870	ACX60_11755	98.585	1201	17	0	1	1201	1	1201	0.0	2454
I5593_11875	ACX60_11760	100.000	217	0	0	1	217	1	217	8.91e-168	457
I5593_11880	ACX60_11765	99.187	246	2	0	1	246	1	246	0.0	511
I5593_11885	ACX60_11770	99.483	387	2	0	1	387	1	387	0.0	790
I5593_11890	ACX60_11775	99.301	143	1	0	1	143	1	143	2.50e-104	291
I5593_11895	ACX60_11780	100.000	186	0	0	1	186	1	186	2.81e-139	383
I5593_11920	ACX60_11790	99.507	406	2	0	1	406	1	406	0.0	800
I5593_11925	ACX60_11795	98.077	572	11	0	1	572	1	572	0.0	1149
I5593_11930	ACX60_11800	96.975	529	14	1	1	529	1	527	0.0	1051
I5593_11935	ACX60_11805	99.254	268	2	0	1	268	1	268	0.0	552
I5593_11940	ACX60_11810	99.606	254	1	0	1	254	1	254	0.0	513
I5593_11945	ACX60_11815	99.268	410	3	0	8	417	1	410	0.0	800
I5593_11950	ACX60_11820	99.340	303	2	0	1	303	1	303	0.0	615
I5593_11955	ACX60_11825	97.059	102	3	0	1	102	4	105	1.49e-69	200
I5593_11960	ACX60_11830	96.618	414	14	0	1	414	1	414	0.0	806
I5593_11965	ACX60_11835	99.556	225	1	0	1	225	1	225	1.88e-168	459
I5593_11970	ACX60_11840	99.296	142	1	0	1	142	1	142	2.51e-103	288
I5593_11975	ACX60_11845	99.342	152	1	0	1	152	1	152	2.51e-110	306
I5593_11985	ACX60_11850	98.734	316	4	0	1	316	1	316	0.0	641
I5593_11990	ACX60_11855	89.655	232	24	0	1	232	1	232	5.90e-159	436
I5593_11995	ACX60_11860	97.076	342	10	0	1	342	1	342	0.0	682
I5593_12000	ACX60_11865	95.862	145	6	0	1	145	1	145	1.25e-104	292
I5593_12005	ACX60_11870	98.169	437	5	1	1	437	1	434	0.0	838
I5593_12010	ACX60_11875	95.531	179	8	0	1	179	28	206	9.86e-126	349
I5593_12015	ACX60_11890	99.355	310	2	0	1	310	1	310	0.0	646
I5593_12020	ACX60_11895	98.753	401	5	0	49	449	1	401	0.0	816
I5593_12025	ACX60_11900	98.951	286	3	0	1	286	1	286	0.0	565
I5593_12030	ACX60_11905	99.355	155	1	0	1	155	1	155	6.84e-112	311
I5593_12035	ACX60_11910	99.319	881	6	0	1	881	1	881	0.0	1803
I5593_12040	ACX60_11915	97.727	176	4	0	1	176	16	191	1.89e-128	355
I5593_12045	ACX60_11920	100.000	107	0	0	1	107	1	107	5.57e-76	216
I5593_12050	ACX60_11925	99.552	223	1	0	18	240	1	223	1.22e-171	468
I5593_12055	ACX60_11930	100.000	222	0	0	1	222	1	222	5.88e-169	461
I5593_12060	ACX60_11935	100.000	280	0	0	1	280	1	280	0.0	580
I5593_12065	ACX60_11940	99.507	203	1	0	1	203	1	203	1.32e-154	423
I5593_12070	ACX60_11945	98.995	199	2	0	1	199	1	199	7.31e-149	408
I5593_12075	ACX60_11950	100.000	396	0	0	1	396	1	396	0.0	803
I5593_12080	ACX60_11955	99.719	713	2	0	1	713	1	713	0.0	1442
I5593_12085	ACX60_11960	100.000	444	0	0	1	444	45	488	0.0	897
I5593_12090	ACX60_11965	100.000	248	0	0	1	248	1	248	0.0	509
I5593_12095	ACX60_11970	100.000	182	0	0	1	182	1	182	1.78e-133	368
I5593_12100	ACX60_11975	100.000	182	0	0	1	182	1	182	5.42e-135	372
I5593_12105	ACX60_11980	100.000	179	0	0	1	179	1	179	4.88e-133	366
I5593_12110	ACX60_11985	99.692	325	1	0	1	325	1	325	0.0	659
I5593_12115	ACX60_11990	98.943	473	5	0	1	473	1	473	0.0	990
I5593_12125	ACX60_16005	28.182	110	66	3	1	108	1	99	3.03e-08	45.4
I5593_12140	ACX60_13815	29.000	100	70	1	1	99	1	100	7.98e-12	58.9
I5593_12150	ACX60_12000	98.086	209	4	0	1	209	1	209	5.22e-153	419
I5593_12155	ACX60_12005	99.492	197	1	0	1	197	1	197	4.05e-142	391
I5593_12160	ACX60_12015	99.083	109	1	0	1	109	1	109	1.96e-78	223
I5593_12165	ACX60_12020	100.000	148	0	0	1	148	1	148	2.39e-110	306
I5593_12175	ACX60_12030	98.098	368	7	0	1	368	1	368	0.0	745
I5593_12180	ACX60_12035	98.246	114	2	0	1	114	1	114	1.31e-79	226
I5593_12185	ACX60_12040	99.342	152	1	0	1	152	1	152	2.39e-108	301
I5593_12195	ACX60_12045	99.631	271	1	0	1	271	1	271	0.0	550
I5593_12200	ACX60_12050	100.000	73	0	0	1	73	1	73	3.61e-52	154
I5593_12205	ACX60_12055	100.000	71	0	0	1	71	1	71	7.83e-48	142
I5593_12210	ACX60_12060	99.024	205	2	0	1	205	1	205	1.35e-142	392
I5593_12215	ACX60_12065	99.448	181	1	0	1	181	1	181	3.10e-135	372
I5593_12220	ACX60_12070	98.450	129	2	0	1	129	1	129	1.05e-91	258
I5593_12225	ACX60_12080	99.103	223	2	0	1	223	1	223	1.93e-167	457
I5593_12230	ACX60_12085	100.000	77	0	0	1	77	1	77	4.03e-54	159
I5593_12240	ACX60_12095	99.286	420	3	0	1	420	1	420	0.0	859
I5593_12245	ACX60_12100	98.438	64	1	0	1	64	1	64	7.20e-43	129
I5593_12250	ACX60_12105	98.649	74	1	0	1	74	1	74	4.67e-49	145
I5593_12255	ACX60_12110	98.477	197	3	0	1	197	1	197	9.59e-138	380
I5593_12260	ACX60_12120	100.000	109	0	0	1	109	1	109	9.47e-80	226
I5593_12265	ACX60_12125	100.000	118	0	0	1	118	1	118	1.44e-78	224
I5593_12270	ACX60_12130	97.778	135	3	0	1	135	1	135	6.03e-99	276
I5593_12275	ACX60_12135	100.000	133	0	0	1	133	1	133	2.19e-97	272
I5593_12280	ACX60_12140	97.934	823	17	0	1	823	1	823	0.0	1634
I5593_12285	ACX60_12145	100.000	64	0	0	3	66	1	64	1.05e-42	129
I5593_12290	ACX60_12150	99.686	318	1	0	1	318	1	318	0.0	648
I5593_12295	ACX60_12155	99.783	460	1	0	1	460	1	460	0.0	970
I5593_12300	ACX60_12160	99.398	166	1	0	1	166	1	166	5.42e-124	342
I5593_12305	ACX60_12165	98.225	338	6	0	1	338	1	338	0.0	696
I5593_12310	ACX60_12170	95.785	261	11	0	1	261	1	261	0.0	520
I5593_12315	ACX60_12175	97.985	397	8	0	1	397	1	397	0.0	773
I5593_12320	ACX60_12180	99.558	452	2	0	1	452	1	452	0.0	895
I5593_12325	ACX60_08485	95.694	418	18	0	1	418	1	418	0.0	836
I5593_12330	ACX60_12190	100.000	368	0	0	1	368	1	368	0.0	756
I5593_12335	ACX60_12195	99.689	1285	4	0	1	1285	1	1285	0.0	2631
I5593_12340	ACX60_12200	100.000	187	0	0	1	187	1	187	3.16e-141	388
I5593_12345	ACX60_12205	100.000	71	0	0	1	71	1	71	8.12e-50	147
I5593_12350	ACX60_12210	100.000	195	0	0	1	195	1	195	1.58e-146	402
I5593_12355	ACX60_12215	100.000	72	0	0	1	72	1	72	1.58e-51	152
I5593_12360	ACX60_12220	100.000	521	0	0	1	521	1	521	0.0	1067
I5593_12365	ACX60_12225	99.123	114	1	0	1	114	1	114	1.92e-72	208
I5593_12370	ACX60_12230	100.000	203	0	0	1	203	1	203	1.79e-151	415
I5593_12375	ACX60_12235	99.015	812	8	0	1	812	1	812	0.0	1659
I5593_12380	ACX60_12240	99.580	238	1	0	1	238	1	238	0.0	495
I5593_12385	ACX60_13010	52.429	1770	609	33	1274	2888	1706	3397	0.0	1456
I5593_12385	ACX60_13010	33.333	744	364	21	329	1038	593	1238	7.44e-71	263
I5593_12385	ACX60_13010	29.942	855	429	31	1297	2057	456	1234	9.53e-42	167
I5593_12385	ACX60_13010	27.019	1040	511	36	1342	2252	419	1339	8.02e-32	134
I5593_12385	ACX60_13010	31.579	456	225	12	670	1088	443	848	6.30e-26	114
I5593_12385	ACX60_13010	39.483	271	104	10	845	1104	956	1177	1.48e-25	113
I5593_12385	ACX60_13010	28.464	931	468	43	684	1487	1712	2571	4.53e-25	112
I5593_12385	ACX60_13010	39.827	231	100	5	1277	1470	929	1157	8.18e-24	107
I5593_12385	ACX60_13010	35.165	273	124	7	863	1106	418	666	2.53e-22	102
I5593_12385	ACX60_13010	30.818	477	222	17	676	1102	399	817	1.23e-20	97.4
I5593_12385	ACX60_13010	37.089	213	108	4	908	1110	430	626	2.99e-20	95.9
I5593_12385	ACX60_13010	25.945	582	296	19	329	873	1723	2206	6.93e-17	85.1
I5593_12385	ACX60_13010	29.806	463	230	17	327	741	431	846	5.30e-15	78.6
I5593_12385	ACX60_13010	27.372	643	300	27	367	904	1595	2175	1.07e-13	74.3
I5593_12385	ACX60_13010	28.889	450	252	14	689	1126	2969	3362	5.54e-12	68.9
I5593_12385	ACX60_13010	34.529	223	84	7	951	1114	941	1160	2.25e-11	66.6
I5593_12385	ACX60_13010	29.134	254	143	6	2458	2711	460	676	4.60e-10	62.4
I5593_12385	ACX60_13010	30.000	310	148	8	2458	2727	969	1249	1.28e-09	60.8
I5593_12385	ACX60_13010	31.025	361	180	14	2455	2781	493	818	5.32e-09	58.9
I5593_12385	ACX60_13010	33.200	250	107	10	831	1047	2358	2580	3.98e-08	55.8
I5593_12385	ACX60_13010	27.688	372	184	14	668	986	513	852	4.01e-08	55.8
I5593_12385	ACX60_13010	26.225	347	172	11	2453	2794	406	673	4.78e-08	55.8
I5593_12385	ACX60_13010	29.967	307	142	10	2563	2857	439	684	7.98e-08	55.1
I5593_12385	ACX60_13010	27.957	279	166	6	328	582	959	1226	9.70e-07	51.6
I5593_12385	ACX60_13010	26.269	453	219	17	495	859	422	847	6.19e-06	48.9
I5593_12395	ACX60_13020	80.709	254	49	0	1	254	1	254	4.60e-165	454
I5593_12400	ACX60_12245	100.000	208	0	0	1	208	1	208	3.04e-156	427
I5593_12405	ACX60_12250	95.753	259	11	0	1	259	1	259	0.0	518
I5593_12410	ACX60_12255	99.575	471	2	0	1	471	1	471	0.0	941
I5593_12415	ACX60_12260	99.270	411	3	0	1	411	1	411	0.0	838
I5593_12420	ACX60_12265	100.000	338	0	0	1	338	1	338	0.0	697
I5593_12425	ACX60_12270	97.368	114	3	0	1	114	1	114	4.32e-81	230
I5593_12430	ACX60_12275	99.591	734	3	0	1	734	1	734	0.0	1523
I5593_12435	ACX60_12280	98.551	138	2	0	1	138	1	138	5.17e-101	282
I5593_12440	ACX60_12285	100.000	162	0	0	1	162	1	162	2.07e-119	330
I5593_12445	ACX60_12290	100.000	859	0	0	1	859	1	859	0.0	1730
I5593_12450	ACX60_12295	99.627	268	1	0	1	268	1	268	0.0	556
I5593_12455	ACX60_12300	97.872	141	3	0	1	141	1	141	9.76e-104	289
I5593_12460	ACX60_12305	100.000	140	0	0	1	140	1	140	8.57e-104	289
I5593_12470	ACX60_12310	100.000	235	0	0	1	235	1	235	1.26e-176	481
I5593_12475	ACX60_12315	99.427	349	2	0	1	349	1	349	0.0	717
I5593_12480	ACX60_12320	100.000	259	0	0	1	259	1	259	0.0	531
I5593_12485	ACX60_12325	100.000	105	0	0	1	105	1	105	3.60e-74	211
I5593_12490	ACX60_12330	100.000	439	0	0	1	439	1	439	0.0	894
I5593_12495	ACX60_12335	99.742	388	1	0	1	388	1	388	0.0	793
I5593_12500	ACX60_12340	99.413	341	2	0	1	341	1	341	0.0	701
I5593_12505	ACX60_12345	99.886	878	1	0	1	878	1	878	0.0	1806
I5593_12510	ACX60_12650	99.765	426	1	0	1	426	1	426	0.0	861
I5593_12515	ACX60_12655	100.000	84	0	0	1	84	1	84	2.25e-59	172
I5593_12520	ACX60_12660	99.468	188	1	0	1	188	1	188	8.99e-139	382
I5593_12525	ACX60_12665	99.225	129	1	0	1	129	1	129	1.37e-87	247
I5593_12530	ACX60_12670	99.459	185	1	0	1	185	1	185	5.01e-136	374
I5593_12535	ACX60_12675	99.398	332	2	0	1	332	1	332	0.0	686
I5593_12540	ACX60_12680	100.000	439	0	0	1	439	1	439	0.0	862
I5593_12545	ACX60_12685	98.667	75	1	0	1	75	1	75	4.29e-52	154
I5593_12550	ACX60_12690	99.225	516	4	0	1	516	1	516	0.0	1055
I5593_12555	ACX60_12695	99.638	276	1	0	1	276	1	276	0.0	571
I5593_12560	ACX60_12700	99.062	320	3	0	1	320	1	320	0.0	654
I5593_12565	ACX60_12705	99.583	240	1	0	1	240	1	240	0.0	497
I5593_12570	ACX60_12710	100.000	207	0	0	1	207	1	207	9.29e-156	426
I5593_12575	ACX60_12715	100.000	319	0	0	1	319	1	319	0.0	657
I5593_12580	ACX60_12720	98.917	277	3	0	1	277	1	277	0.0	563
I5593_12585	ACX60_12725	100.000	507	0	0	1	507	1	507	0.0	1048
I5593_12590	ACX60_12730	98.282	291	5	0	1	291	1	291	0.0	592
I5593_12595	ACX60_12735	99.377	321	2	0	17	337	1	321	0.0	662
I5593_12600	ACX60_12740	99.394	495	3	0	1	495	1	495	0.0	1034
I5593_12605	ACX60_12745	99.296	284	2	0	1	284	1	284	0.0	580
I5593_12610	ACX60_12750	95.623	297	13	0	1	297	1	297	0.0	560
I5593_12615	ACX60_12755	99.640	556	2	0	1	556	1	556	0.0	1164
I5593_12620	ACX60_12760	98.592	426	6	0	1	426	1	426	0.0	864
I5593_12625	ACX60_12765	99.330	448	3	0	1	448	1	448	0.0	877
I5593_12630	ACX60_12770	98.324	358	6	0	1	358	1	358	0.0	743
I5593_12635	ACX60_12775	97.452	314	8	0	1	314	1	314	0.0	643
I5593_12640	ACX60_12780	99.558	226	1	0	5	230	1	226	1.18e-167	458
I5593_12645	ACX60_12785	100.000	152	0	0	1	152	1	152	2.02e-109	304
I5593_12650	ACX60_12790	99.268	410	3	0	1	410	1	410	0.0	808
I5593_12655	ACX60_12795	100.000	277	0	0	3	279	1	277	0.0	578
I5593_12660	ACX60_12800	98.758	483	6	0	1	483	1	483	0.0	986
I5593_12665	ACX60_12805	98.880	625	7	0	4	628	1	625	0.0	1296
I5593_12670	ACX60_12810	96.834	379	12	0	1	379	1	379	0.0	757
I5593_12675	ACX60_12815	98.558	416	4	1	1	414	1	416	0.0	848
I5593_12680	ACX60_12820	96.629	178	6	0	1	178	1	178	1.68e-128	355
I5593_12685	ACX60_12825	96.899	129	4	0	1	129	1	129	2.10e-94	265
I5593_12690	ACX60_12830	96.913	583	18	0	1	583	1	583	0.0	1177
I5593_12695	ACX60_12835	100.000	237	0	0	1	237	1	237	6.12e-175	477
I5593_12700	ACX60_12840	98.295	528	9	0	1	528	1	528	0.0	1051
I5593_12705	ACX60_12845	100.000	303	0	0	1	303	1	303	0.0	625
I5593_12710	ACX60_12850	97.523	444	10	1	1	444	1	443	0.0	899
I5593_12720	ACX60_09945	55.738	61	27	0	1	61	1	61	1.92e-23	80.9
I5593_12725	ACX60_09955	36.559	93	57	2	67	157	54	146	5.85e-13	60.8
I5593_12740	ACX60_07675	94.425	1148	64	0	1	1148	1	1148	0.0	2209
I5593_12745	ACX60_07670	83.333	120	20	0	1	120	1	120	1.95e-75	216
I5593_12750	ACX60_07665	93.452	168	11	0	1	168	1	168	1.71e-119	331
I5593_12755	ACX60_07660	96.970	132	4	0	1	132	1	132	5.08e-95	266
I5593_12765	ACX60_07655	45.956	1051	412	35	490	1450	647	1631	0.0	709
I5593_12765	ACX60_07655	64.083	529	148	10	1	496	1	520	3.94e-177	569
I5593_12790	ACX60_09525	32.000	75	49	1	1	75	1	73	1.47e-08	47.4
I5593_12800	ACX60_07630	87.135	171	20	1	1	169	1	171	6.81e-100	282
I5593_12805	ACX60_07625	97.049	305	9	0	1	305	1	305	0.0	613
I5593_12810	ACX60_07620	98.724	392	5	0	1	392	1	392	0.0	795
I5593_12815	ACX60_07615	93.162	117	8	0	1	117	1	117	4.11e-80	228
I5593_12835	ACX60_07600	59.091	132	54	0	1	132	1	132	2.04e-55	166
I5593_12840	ACX60_07595	39.716	141	65	3	1	140	1	122	1.09e-25	91.3
I5593_12845	ACX60_07585	48.485	132	56	4	1	130	1	122	1.02e-36	119
I5593_12850	ACX60_07580	30.328	122	69	4	1	113	1	115	5.21e-06	40.0
I5593_12875	ACX60_07545	51.381	362	164	4	10	361	8	367	4.04e-128	369
I5593_12880	ACX60_07540	37.580	471	280	7	3	460	4	473	9.11e-88	273
I5593_12895	ACX60_10085	39.759	166	82	5	7	157	8	170	2.22e-31	108
I5593_12905	ACX60_10100	47.619	84	43	1	1	83	1	84	4.66e-21	76.6
I5593_12920	ACX60_10115	26.923	156	82	6	7	160	6	131	1.18e-13	62.4
I5593_12940	ACX60_10120	48.864	88	29	3	65	147	121	197	1.55e-14	65.5
I5593_12955	ACX60_07470	74.545	110	25	2	1	109	1	108	3.15e-49	149
I5593_12960	ACX60_07465	98.394	249	4	0	1	249	1	249	0.0	514
I5593_12965	ACX60_12575	67.405	316	96	3	1	309	1	316	2.80e-139	393
I5593_12975	ACX60_12580	98.344	302	5	0	1	302	1	302	0.0	609
I5593_12980	ACX60_12585	89.130	92	10	0	5	96	4	95	1.05e-60	177
I5593_12995	ACX60_07435	42.922	219	111	5	5	211	1	217	1.12e-50	161
I5593_13060	ACX60_07500	74.905	263	61	3	1	259	1	262	2.22e-147	410
I5593_13065	ACX60_10200	35.061	328	200	4	1	327	1	316	3.64e-60	192
I5593_13075	ACX60_12860	98.641	515	7	0	1	515	1	515	0.0	1042
I5593_13080	ACX60_12865	98.658	298	4	0	1	298	1	298	0.0	592
I5593_13085	ACX60_12870	95.506	356	16	0	1	356	1	356	0.0	712
I5593_13090	ACX60_12875	98.560	486	7	0	1	486	1	486	0.0	999
I5593_13105	ACX60_12885	87.162	148	19	0	1	148	1	148	3.88e-91	258
I5593_13110	ACX60_12890	78.022	91	20	0	1	91	46	136	3.93e-46	141
I5593_13120	ACX60_12895	99.589	487	2	0	1	487	1	487	0.0	978
I5593_13130	ACX60_12905	98.540	411	6	0	1	411	1	411	0.0	827
I5593_13135	ACX60_12910	98.571	140	2	0	1	140	1	140	3.40e-100	280
I5593_13140	ACX60_12915	99.580	476	2	0	1	476	1	476	0.0	972
I5593_13145	ACX60_12920	99.219	256	2	0	1	256	1	256	0.0	525
I5593_13150	ACX60_12925	98.745	239	3	0	1	239	1	239	1.60e-177	484
I5593_13155	ACX60_12930	96.170	235	9	0	1	235	1	235	2.33e-174	475
I5593_13160	ACX60_12935	97.743	443	10	0	1	443	1	443	0.0	870
I5593_13165	ACX60_12940	97.089	481	14	0	1	481	1	481	0.0	976
I5593_13170	ACX60_12945	94.664	431	23	0	22	452	1	431	0.0	818
I5593_13175	ACX60_12950	97.479	119	3	0	1	119	1	119	1.09e-79	226
I5593_13195	ACX60_12955	96.795	156	5	0	1	156	1	156	4.42e-111	309
I5593_13200	ACX60_12960	97.778	180	4	0	1	180	1	180	3.15e-131	362
I5593_13205	ACX60_12970	98.630	292	4	0	1	292	1	292	0.0	581
I5593_13215	ACX60_18870	26.207	145	102	4	192	332	107	250	1.97e-06	45.4
I5593_13225	ACX60_13040	99.112	676	6	0	1	676	1	676	0.0	1381
I5593_13230	ACX60_13050	99.776	447	1	0	6	452	1	447	0.0	921
I5593_13235	ACX60_13055	99.762	420	1	0	1	420	1	420	0.0	855
I5593_13240	ACX60_13060	99.709	344	1	0	1	344	1	344	0.0	714
I5593_13245	ACX60_13065	99.545	220	1	0	1	220	1	220	1.30e-166	454
I5593_13255	ACX60_13075	95.881	704	29	0	1	704	1	704	0.0	1384
I5593_13260	ACX60_13080	98.551	414	6	0	1	414	1	414	0.0	842
I5593_13265	ACX60_13085	95.463	529	24	0	1	529	1	529	0.0	1016
I5593_13270	ACX60_13090	99.107	336	3	0	1	336	1	336	0.0	670
I5593_13275	ACX60_13095	99.714	350	1	0	1	350	1	350	0.0	694
I5593_13280	ACX60_13100	98.527	611	9	0	1	611	1	611	0.0	1250
I5593_13285	ACX60_13105	99.533	1071	5	0	1	1071	1	1071	0.0	2155
I5593_13290	ACX60_13110	99.564	459	2	0	1	459	1	459	0.0	947
I5593_13295	ACX60_13115	97.982	545	11	0	1	545	1	545	0.0	1082
I5593_13300	ACX60_13120	100.000	247	0	0	1	247	1	247	0.0	513
I5593_13305	ACX60_13125	100.000	287	0	0	1	287	1	287	0.0	597
I5593_13310	ACX60_13130	100.000	235	0	0	1	235	1	235	6.84e-174	474
I5593_13315	ACX60_13135	100.000	133	0	0	1	133	1	133	6.16e-100	279
I5593_13320	ACX60_13140	99.281	278	2	0	1	278	1	278	0.0	564
I5593_13325	ACX60_13145	99.219	128	1	0	1	128	1	128	1.70e-89	252
I5593_13330	ACX60_13150	99.662	296	1	0	1	296	1	296	0.0	611
I5593_13335	ACX60_13155	99.000	200	2	0	1	200	1	200	9.40e-143	392
I5593_13340	ACX60_13160	100.000	213	0	0	1	213	1	213	2.85e-155	425
I5593_13345	ACX60_13165	100.000	133	0	0	1	133	1	133	9.45e-96	268
I5593_13350	ACX60_13170	100.000	83	0	0	1	83	1	83	8.76e-55	161
I5593_13355	ACX60_13175	97.561	410	10	0	1	410	1	410	0.0	829
I5593_13360	ACX60_13180	98.259	402	7	0	1	402	1	402	0.0	811
I5593_13365	ACX60_13185	98.636	440	6	0	1	440	1	440	0.0	902
I5593_13370	ACX60_13190	100.000	210	0	0	1	210	1	210	4.51e-156	427
I5593_13375	ACX60_13195	100.000	186	0	0	1	186	1	186	8.75e-130	358
I5593_13380	ACX60_13200	100.000	94	0	0	1	94	1	94	4.00e-64	185
I5593_13390	ACX60_10630	32.857	420	259	10	5	421	6	405	1.48e-59	197
I5593_13405	ACX60_03750	92.523	535	40	0	13	547	11	545	0.0	1047
I5593_13410	ACX60_03050	19.149	517	345	12	292	768	204	687	1.21e-14	74.3
I5593_13410	ACX60_03050	30.464	151	96	3	9	150	13	163	1.43e-11	64.3
I5593_13415	ACX60_12385	89.385	179	19	0	1	179	1	179	1.21e-119	333
I5593_13420	ACX60_12390	91.473	129	11	0	1	129	1	129	3.59e-86	244
I5593_13425	ACX60_07675	92.950	1149	72	2	1	1141	1	1148	0.0	2182
I5593_13430	ACX60_07670	75.833	120	29	0	1	120	1	120	1.08e-66	194
I5593_13435	ACX60_07665	92.262	168	13	0	1	168	1	168	2.27e-119	331
I5593_13440	ACX60_07660	96.970	132	4	0	1	132	1	132	1.59e-94	265
I5593_13450	ACX60_07655	41.898	1043	451	39	490	1435	647	1631	2.15e-179	575
I5593_13450	ACX60_07655	62.949	529	154	10	1	496	1	520	3.97e-172	555
I5593_13460	ACX60_09525	32.000	75	49	1	1	75	1	73	1.47e-08	47.4
I5593_13475	ACX60_07630	96.491	171	6	0	1	171	1	171	2.11e-121	336
I5593_13480	ACX60_07625	87.869	305	37	0	1	305	1	305	0.0	566
I5593_13485	ACX60_07620	98.724	392	5	0	1	392	1	392	0.0	795
I5593_13490	ACX60_07615	91.453	117	10	0	1	117	1	117	1.07e-78	224
I5593_13495	ACX60_07610	98.844	173	2	0	1	173	1	173	5.28e-129	355
I5593_13500	ACX60_07605	100.000	72	0	0	1	72	1	72	4.49e-48	143
I5593_13505	ACX60_07600	88.636	132	15	0	1	132	1	132	1.62e-90	255
I5593_13510	ACX60_07595	86.885	122	16	0	1	122	1	122	3.09e-78	223
I5593_13515	ACX60_07590	82.222	135	23	1	1	135	1	134	1.10e-81	233
I5593_13530	ACX60_07585	91.803	122	10	0	1	122	1	122	1.63e-84	239
I5593_13535	ACX60_07580	45.217	115	51	3	1	111	1	107	2.63e-24	87.4
I5593_13540	ACX60_07575	35.780	109	63	2	3	111	120	221	3.05e-15	65.5
I5593_13565	ACX60_07555	59.155	71	27	1	1	69	1	71	3.61e-24	83.6
I5593_13570	ACX60_07545	84.807	362	55	0	7	368	6	367	0.0	652
I5593_13575	ACX60_07540	26.403	481	304	10	3	442	4	475	1.19e-40	148
I5593_13585	ACX60_07530	61.224	98	38	0	1	98	1	98	9.84e-39	126
I5593_13590	ACX60_07525	94.366	213	12	0	1	213	1	213	3.13e-158	433
I5593_13595	ACX60_12530	62.500	144	52	1	1	144	1	142	6.10e-59	176
I5593_13600	ACX60_07175	46.053	152	81	1	1	151	1	152	6.43e-44	139
I5593_13610	ACX60_12035	58.182	110	46	0	1	110	1	110	9.98e-43	133
I5593_13615	ACX60_07505	89.610	77	8	0	1	77	1	77	2.52e-41	126
I5593_13620	ACX60_07610	32.418	182	94	5	9	183	13	172	1.37e-21	83.6
I5593_13625	ACX60_07510	95.833	72	3	0	1	72	1	72	3.81e-48	143
I5593_13635	ACX60_07495	32.039	103	63	2	1	103	1	96	4.35e-12	57.4
I5593_13640	ACX60_12550	95.385	130	6	0	1	130	1	130	2.08e-91	257
I5593_13645	ACX60_12555	100.000	71	0	0	60	130	1	71	4.37e-48	145
I5593_13650	ACX60_07470	75.676	111	24	2	1	110	1	109	1.45e-50	152
I5593_13655	ACX60_12570	57.422	256	94	2	11	266	9	249	2.70e-103	297
I5593_13670	ACX60_07445	90.909	88	8	0	3	90	4	91	3.32e-54	160
I5593_13680	ACX60_10145	31.667	60	41	0	1	60	1	60	1.16e-09	45.8
I5593_13715	ACX60_07420	96.575	146	5	0	1	146	1	146	1.33e-103	289
I5593_13720	ACX60_11560	29.348	92	64	1	1	91	1	92	1.73e-09	47.4
I5593_13725	ACX60_12610	94.393	107	6	0	1	107	1	107	1.92e-73	210
I5593_13730	ACX60_07410	99.196	373	3	0	1	373	1	373	0.0	771
I5593_13735	ACX60_12620	50.345	290	121	10	37	310	37	319	3.42e-72	223
I5593_13740	ACX60_07400	98.795	83	1	0	1	83	1	83	1.54e-59	173
I5593_13745	ACX60_12630	99.259	135	1	0	1	135	1	135	1.02e-99	278
I5593_13755	ACX60_07380	37.647	85	50	3	4	87	2	84	1.89e-12	54.7
I5593_13760	ACX60_13205	98.095	105	2	0	1	105	1	105	5.40e-74	211
I5593_13770	ACX60_13210	96.460	113	4	0	1	113	1	113	3.47e-78	222
I5593_13775	ACX60_13215	98.969	194	2	0	1	194	1	194	1.60e-145	399
I5593_13780	ACX60_13220	94.981	259	13	0	1	259	1	259	0.0	509
I5593_13785	ACX60_13225	82.028	1864	224	20	1	1833	1	1784	0.0	2565
I5593_13785	ACX60_13225	90.799	989	68	3	1288	2258	890	1873	0.0	1639
I5593_13790	ACX60_13230	100.000	809	0	0	1	809	1	809	0.0	1649
I5593_13795	ACX60_13235	100.000	159	0	0	1	159	1	159	1.07e-119	331
I5593_13800	ACX60_13240	98.837	258	3	0	1	258	1	258	0.0	523
I5593_13805	ACX60_13245	99.729	369	1	0	1	369	1	369	0.0	764
I5593_13810	ACX60_13250	99.784	462	1	0	6	467	1	462	0.0	961
